Name,Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3,Primary_Genre,Decade,Movie_Age,Success_Category,Popularity_Score,Genre_Count
Hill Station,1957,131.0,Romance,7.2,11.0,Shakti Samanta,Pradeep Kumar,Bina Rai,Shyama,Romance,1950,67,Good,17.891327878473604,1
Maa,1957,120.0,"Drama, Romance",7.2,12.0,Bimal Roy,Bharat Bhushan,Leela Chitnis,Kusum Deshpande,Drama,1950,67,Good,18.467635373723066,2
Abhimaan,1957,131.0,"Drama, Family, Romance",7.1,10.0,Mahesh Kaul,Ameeta,Shekhar,Chand Usmani,Drama,1950,67,Good,17.025056436868432,3
Changez Khan,1957,135.0,"Action, Adventure, History",7.1,20.0,Kedar Kapoor,Prem Nath,Bina Rai,Sheikh Mukhtar,Action,1950,67,Good,21.616109307836304,3
Dushman,1957,138.0,Drama,7.1,17.0,Raj Rishi,Dev Anand,Usha Kiran,Prabhu Dayal,Drama,1950,67,Good,20.521639481062767,1
Paying Guest,1957,157.0,"Comedy, Crime, Drama",7.1,225.0,Subodh Mukherji,Dev Anand,Nutan,Gajanan Jagirdar,Comedy,1950,67,Good,38.48579849483323,3
Suvarna Sundari,1957,131.0,"Musical, Drama, Fantasy",7.1,15.0,Vedantam Raghavaiah,Akkineni Nageshwara Rao,Saroja Devi B.,Shyama,Musical,1950,67,Good,19.685379927902446,3
Pardesi,1957,152.0,"Adventure, Biography, History",7.0,103.0,Khwaja Ahmad Abbas,Vasili Pronin,Prithviraj Kapoor,Balraj Sahni,Adventure,1950,67,Good,32.51073629398961,3
Tumsa Nahin Dekha,1957,156.0,"Musical, Romance",7.0,121.0,Nasir Hussain,Shammi Kapoor,Ameeta,Pran,Musical,1950,67,Good,33.6281473131328,2
Aadhi Roti,1957,131.0,Drama,6.9,55.0,Chandrakant,Prem Adib,Master Bhagwan,Daisy Irani,Drama,1950,67,Good,27.774926666072535,1
Arpan,1957,131.0,"Drama, Thriller",6.9,9.0,Chetan Anand,Nimmi,Sheila Ramani,Sitara,Drama,1950,67,Good,15.887837141658917,2
Begunah,1957,131.0,"Drama, Family",6.9,55.0,Narendra Suri,Kishore Kumar,Shakila,Helen,Drama,1950,67,Good,27.774926666072535,2
Beti,1957,131.0,Drama,6.9,55.0,Suraj Prakash,Master Bhagwan,Rajan Kapoor,Ragini,Drama,1950,67,Good,27.774926666072535,1
Chandi Pooja,1957,131.0,"Drama, Fantasy",6.9,55.0,Raman B. Desai,Prem Adib,Shanta Apte,Manher Desai,Drama,1950,67,Good,27.774926666072535,2
Chhote Babu,1957,131.0,"Drama, Family",6.9,55.0,Harsukh Jagneshwar Bhatt,Shekhar,Nimmi,Kanhaiyalal Chaturvedi,Drama,1950,67,Good,27.774926666072535,2
Coffee House,1957,131.0,Drama,6.9,55.0,Geeta Bali,Helen,Jeevan,Shammi Kapoor,Drama,1950,67,Good,27.774926666072535,1
Hamara Haj,1957,131.0,Drama,6.9,55.0,Veena,Lala Yaqoob,Unknown,Unknown,Drama,1950,67,Good,27.774926666072535,1
Jai Ambe,1957,131.0,Drama,6.9,55.0,Manher Desai,Jeevan,Sheila Kashmiri,Sulochana Latkar,Drama,1950,67,Good,27.774926666072535,1
Jeevan Saathi,1957,131.0,Drama,6.9,55.0,R.S. Tara,Ashok Kumar,Usha Kiran,Anoop Kumar,Drama,1950,67,Good,27.774926666072535,1
Kath Putli,1957,152.0,"Drama, Family",6.9,29.0,Nitin Bose,Amiya Chakrabarty,Vyjayanthimala,Balraj Sahni,Drama,1950,67,Good,23.468261933468874,2
Khuda Ka Banda,1957,131.0,"Drama, History",6.9,55.0,Chaturbhuj Doshi,Ratnamala,Chandrashekhar,Krishna Kumari,Drama,1950,67,Good,27.774926666072535,2
Laxmi,1957,118.0,"Drama, Family",6.9,55.0,G.P. Pawar,Nanda,Chandrashekhar,Maruti,Drama,1950,67,Good,27.774926666072535,2
Maya Nagri,1957,131.0,Drama,6.9,55.0,Mahipal,Shakila,Murad,Krishna Kumari,Drama,1950,67,Good,27.774926666072535,1
Mehfil,1957,131.0,Drama,6.9,55.0,Daljeet,Jankidas,Rehana,Unknown,Drama,1950,67,Good,27.774926666072535,1
Miss Bombay,1957,131.0,"Drama, Family, Romance",6.9,55.0,Kedar Kapoor,Nalini Jaywant,Ajit,Rehman,Drama,1950,67,Good,27.774926666072535,3
Mohini,1957,131.0,"Drama, Fantasy",6.9,55.0,Raman B. Desai,Nirupa Roy,Shahu Modak,Shakila,Drama,1950,67,Good,27.774926666072535,2
Mumtaz Mahal,1957,131.0,Drama,6.9,55.0,Ram Daryani,Paidi Jairaj,Sheila Ramani,Veena,Drama,1950,67,Good,27.774926666072535,1
Pak Daman,1957,131.0,Drama,6.9,55.0,Prem Adib,Chitra,Sudesh Kumar,Krishna Kumari,Drama,1950,67,Good,27.774926666072535,1
Pehli Mulaqat,1957,123.0,Drama,6.9,55.0,Manmohan Sabir,Unknown,Unknown,Unknown,Drama,1950,67,Good,27.774926666072535,1
Samundar,1957,131.0,Drama,6.9,55.0,Prem Nath,Prem Nath,Bina Rai,Rajendranath Malhotra,Drama,1950,67,Good,27.774926666072535,1
Shahi Bazar,1957,131.0,Drama,6.9,55.0,Chitra,Helen,Mahipal,D.K. Sapru,Drama,1950,67,Good,27.774926666072535,1
Shahzaadi,1957,131.0,Drama,6.9,55.0,Unknown,Unknown,Unknown,Unknown,Drama,1950,67,Good,27.774926666072535,1
Mai Baap,1957,144.0,"Comedy, Drama",6.8,14.0,M. Sadiq,Balraj Sahni,Shyama,Raj Mehra,Comedy,1950,67,Good,18.41474136749503,2
Miss Mary,1957,131.0,Comedy,6.8,35.0,L.V. Prasad,Meena Kumari,Kishore Kumar,Gemini Ganesan,Comedy,1950,67,Good,24.367928781501547,1
Nau Do Gyarah,1957,170.0,"Comedy, Romance, Thriller",6.8,141.0,Vijay Anand,Dev Anand,Kalpana Kartik,Shashikala,Comedy,1950,67,Good,33.699623991688576,3
Sheroo,1957,131.0,"Drama, Family",6.8,12.0,Shakti Samanta,Ashok Kumar,Nalini Jaywant,Anoop Kumar,Drama,1950,67,Good,17.44165563073845,2
Garma Garam,1957,131.0,"Adventure, Comedy",6.75,55.0,P.L. Santoshi,Agha,Nadira,Om Prakash,Adventure,1950,67,Good,27.17112391246226,2
Bhabhi,1957,165.0,Drama,6.7,47.0,R. Krishnan,S. Panju,Balraj Sahni,Pandharibai,Drama,1950,67,Good,25.937046773082873,1
Hum Panchhi Ek Daal Ke,1957,131.0,Drama,6.7,11.0,P.L. Santoshi,Master Romi,Satish Vyas,Daisy Irani,Drama,1950,67,Good,16.648874553579603,1
Sharada,1957,128.0,"Drama, Romance, Musical",6.6,101.0,L.V. Prasad,Raj Kapoor,Meena Kumari,Shyama,Drama,1950,67,Good,30.524820567676183,3
Aasha,1957,171.0,"Comedy, Romance",6.5,23.0,M.V. Raman,Vyjayanthimala,Kishore Kumar,Pran,Comedy,1950,67,Good,20.657349897261646,2
Naag Mani,1957,131.0,"Adventure, Fantasy",6.5,6.0,Raman B. Desai,Manher Desai,Helen,Trilok Kapoor,Adventure,1950,67,Good,12.648415968859537,2
Narsi Bhagat,1957,131.0,Biography,6.5,6.0,Devendra Goel,Shahu Modak,Radhakrishan,Pratima Devi,Biography,1950,67,Good,12.648415968859537,1
Nausherwan-E-Adil,1957,137.0,"Action, Adventure, Drama",6.5,18.0,Sohrab Modi,Sohrab Modi,Raaj Kumar,Mala Sinha,Action,1950,67,Good,19.138853364581863,3
Ek Gaon Ki Kahani,1957,137.0,Drama,6.4,14.0,Dulal Guha,Talat Mahmood,Mala Sinha,I.S. Johar,Drama,1950,67,Good,17.331521287054144,1
Bandi,1957,135.0,"Drama, Family",6.2,27.0,Satyen Bose,Ashok Kumar,Shyama,Kishore Kumar,Drama,1950,67,Good,20.659667963086264,2
Captain Kishore,1957,131.0,"Action, Thriller",6.2,55.0,J.B.H. Wadia,Suresh,Vijaya Choudhury,Shashikala,Action,1950,67,Good,24.957180482557927,2
Chamak Chandni,1957,131.0,Action,6.2,55.0,Chandrashekhar,Helen,Mahipal,Purnima,Action,1950,67,Good,24.957180482557927,1
Gypsy,1957,131.0,Action,6.2,55.0,Sultan,Kamran,Naazi,Sham,Action,1950,67,Good,24.957180482557927,1
Qaidi,1957,131.0,Action,6.2,55.0,Mohammed Hussain,Suresh,Padmini,Ragini,Action,1950,67,Good,24.957180482557927,1
Sher-E-Baghdad,1957,131.0,Action,6.2,55.0,Helen,Hiralal,Mahipal,Nigar Sultana,Action,1950,67,Good,24.957180482557927,1
Silver King,1957,131.0,Action,6.2,55.0,Habib,Kamran,Ranjan Kapoor,Sheela Vaz,Action,1950,67,Good,24.957180482557927,1
Ustad,1957,131.0,"Action, Crime",6.2,55.0,Nanabhai Bhatt,Nisar Ahmad Ansari,Master Bhagwan,Cuckoo,Action,1950,67,Good,24.957180482557927,2
Neel Mani,1957,140.0,Drama,6.1,12.0,Kundan Kumar,Prem Adib,Mohan Choti,Nalini Jaywant,Drama,1950,67,Good,15.646191080515374,1
Payal,1957,131.0,"Drama, Family",6.1,7.0,Joseph Thaliyath Jr.,Sunil Dutt,Padmini,Ragini,Drama,1950,67,Good,12.684593404246998,2
Aadhi Raat,1957,131.0,Unknown,6.05,55.0,Chandrakant,Unknown,Unknown,Unknown,Unknown,1950,67,Good,24.353377728947656,1
Alladin Ka Chiragh,1957,131.0,Fantasy,6.05,55.0,T.R. Raghunath,Anjali Devi,Akkineni Nageshwara Rao,T.S. Balaiah,Fantasy,1950,67,Good,24.353377728947656,1
Alladin Leila,1957,131.0,Unknown,6.05,55.0,Lekhraj Bhakri,Mahipal,Lalita Pawar,Shakila,Unknown,1950,67,Good,24.353377728947656,1
Anjali,1957,131.0,Unknown,6.05,55.0,Chetan Anand,Chetan Anand,Krishan Dhawan,Kumkum,Unknown,1950,67,Good,24.353377728947656,1
Bade Sarkar,1957,131.0,Unknown,6.05,55.0,Kishore Sahu,Kishore Sahu,Kamini Kaushal,Sajjan,Unknown,1950,67,Good,24.353377728947656,1
Bhakt Dhruv,1957,131.0,Unknown,6.05,55.0,Gunjal,Jeevan,Trilok Kapoor,Sulochana Latkar,Unknown,1950,67,Good,24.353377728947656,1
Chenghiz Khan,1957,131.0,Unknown,6.05,55.0,Kedar Kapoor,Unknown,Unknown,Unknown,Unknown,1950,67,Good,24.353377728947656,1
Diler Daku,1957,131.0,Unknown,6.05,55.0,Noshir Engineer,John Cawas,Chanda,Vijaya Choudhury,Unknown,1950,67,Good,24.353377728947656,1
Gotoma the Buddha,1957,131.0,"Documentary, History",6.05,55.0,Rajbans Khanna,Unknown,Unknown,Unknown,Documentary,1950,67,Good,24.353377728947656,2
Hazaar Pariyan,1957,131.0,Unknown,6.05,55.0,Balwant Bhatt,Unknown,Unknown,Unknown,Unknown,1950,67,Good,24.353377728947656,1
Jaani Dushman,1957,131.0,Unknown,6.05,55.0,Aruna,Baburao Pahelwan,Suryakant,Unknown,Unknown,1950,67,Good,24.353377728947656,1
Jahazi Lutera,1957,131.0,Fantasy,6.05,55.0,Aakkoo,Anwar Hussain,Paidi Jairaj,Maruti,Fantasy,1950,67,Good,24.353377728947656,1
Jannat,1957,131.0,Unknown,6.05,55.0,Mohan Sinha,Shyama,Mahipal,D.K. Sapru,Unknown,1950,67,Good,24.353377728947656,1
Krishna Sudama,1957,123.0,Fantasy,6.05,55.0,Shanti Kumar,Prem Adib,Indira Bansal,Raj Kumar,Fantasy,1950,67,Good,24.353377728947656,1
Lal Batti,1957,131.0,Unknown,6.05,55.0,Krishan Chopra,Balraj Sahni,Balraj Sahni,Mala Sinha,Unknown,1950,67,Good,24.353377728947656,1
Laxmi Pooja,1957,131.0,Unknown,6.05,55.0,Jayant Desai,Jeevan,Shahu Modak,Minoo Mumtaz,Unknown,1950,67,Good,24.353377728947656,1
Maharani,1957,131.0,Unknown,6.05,55.0,Shammi Kapoor,Unknown,Unknown,Unknown,Unknown,1950,67,Good,24.353377728947656,1
Naag Lok,1957,131.0,Unknown,6.05,55.0,Babubhai Mistry,Ajit,Krishna Kumari,Shahu Modak,Unknown,1950,67,Good,24.353377728947656,1
Naag Padmani,1957,131.0,Fantasy,6.05,55.0,Lekhraj Bhakri,Shakila,Mahipal,Hiralal,Fantasy,1950,67,Good,24.353377728947656,1
Naya Zamana,1957,131.0,Unknown,6.05,55.0,Lekhraj Bhakri,Pradeep Kumar,Mala Sinha,Veena,Unknown,1950,67,Good,24.353377728947656,1
Paisa,1957,131.0,Unknown,6.05,55.0,Prithviraj Kapoor,Prithviraj Kapoor,Ravindra Kapoor,Kuldip Kaur,Unknown,1950,67,Good,24.353377728947656,1
Paristan,1957,131.0,Unknown,6.05,55.0,Dhirubhai Desai,Agha,Indira,P. Kailash,Unknown,1950,67,Good,24.353377728947656,1
Patal Pari,1957,131.0,Unknown,6.05,55.0,Shanti Prakash Bakshi,Uma Dutt,Paidi Jairaj,Shakila,Unknown,1950,67,Good,24.353377728947656,1
Pawan Putra Hanuman,1957,131.0,Fantasy,6.05,55.0,Babubhai Mistry,Indira Bansal,Anita Guha,Sudesh Kumar,Fantasy,1950,67,Good,24.353377728947656,1
Perveen,1957,131.0,Fantasy,6.05,55.0,Ajit,Chitra,Mehmood Vazir Khan,Mehmood,Fantasy,1950,67,Good,24.353377728947656,1
Raja Vikram,1957,131.0,Unknown,6.05,55.0,Dhirubhai Desai,Master Bhagwan,Usha Kiran,Shahu Modak,Unknown,1950,67,Good,24.353377728947656,1
Ram Hanuman Yuddha,1957,131.0,Unknown,6.05,55.0,S.N. Tripathi,Prem Adib,Manher Desai,Durga Khote,Unknown,1950,67,Good,24.353377728947656,1
Ram Lakshman,1957,131.0,Unknown,6.05,55.0,Mohan Sinha,Shahu Modak,Lalita Pawar,Sulochana Latkar,Unknown,1950,67,Good,24.353377728947656,1
Sakshi Gopal,1957,131.0,Fantasy,6.05,55.0,Bhalchandra Shukla,Bharat Bhushan,Nanda,Madan Puri,Fantasy,1950,67,Good,24.353377728947656,1
Sant Raghu,1957,131.0,Unknown,6.05,55.0,Chandrakant,Anand Kumar,Lalita Pawar,Nirupa Roy,Unknown,1950,67,Good,24.353377728947656,1
Sati Pariksha,1957,140.0,Fantasy,6.05,55.0,Nanubhai Vakil,Chitra,Daljeet,Krishna Kumari,Fantasy,1950,67,Good,24.353377728947656,1
Shesh Naag,1957,131.0,Unknown,6.05,55.0,Chaturbhuj Doshi,Trilok Kapoor,Sulochana Latkar,Shahu Modak,Unknown,1950,67,Good,24.353377728947656,1
Shyam Ki Jogan,1957,131.0,Unknown,6.05,55.0,Sulochana Latkar,Kamal Mehra,Shahu Modak,Unknown,Unknown,1950,67,Good,24.353377728947656,1
Taj Poshi,1957,131.0,Unknown,6.05,55.0,Dwarka Khosla,Jeevan,Ranjan,Shammi,Unknown,1950,67,Good,24.353377728947656,1
Talaash,1957,131.0,Unknown,6.05,55.0,Vishram Bedekar,Ashok Kumar,Bina Rai,Gajanan Jagirdar,Unknown,1950,67,Good,24.353377728947656,1
Yahudi Ki Ladki,1957,131.0,Unknown,6.05,55.0,S.D. Narang,Madhubala,Amar,Helen,Unknown,1950,67,Good,24.353377728947656,1
Zamana,1957,131.0,Unknown,6.05,55.0,Aravind Sen,Ameeta,Nasir Hussain,Feroz Khan,Unknown,1950,67,Good,24.353377728947656,1
Johnny-Walker,1957,151.0,"Comedy, Romance",6.0,9.0,Madan,Daljit Ved,Shyama,Johnny Walker,Comedy,1950,67,Average,13.815510557964275,2
Kitna Badal Gaya Insaan,1957,131.0,"Drama, Family",6.0,6.0,I.S. Johar,Ajit,Nalini Jaywant,I.S. Johar,Drama,1950,67,Average,11.675460894331879,2
Aaravalli,1957,210.0,Horror,5.9,7.0,Varalakshmi G.,Unknown,Unknown,Unknown,Horror,1950,67,Average,12.26870509591103,1
Do Roti,1957,131.0,"Action, Comedy, Crime",5.9,7.0,Ismail Memon,Nirupa Roy,Balraj Sahni,Johnny Walker,Action,1950,67,Average,12.26870509591103,3
Janam Janam Ke Phere: Alias Sati Anapurna,1957,131.0,"Drama, Family",5.7,6.0,Manmohan Desai,Nirupa Roy,Manher Desai,B.M. Vyas,Drama,1950,67,Average,11.091687849615285,2
Inspector,1957,131.0,Action,5.6,15.0,Shakti Samanta,Ashok Kumar,Geeta Bali,Mehmood,Action,1950,67,Average,15.526496844542773,1
Champakali,1957,131.0,"Drama, Fantasy",5.5,8.0,Nandlal Jaswantlal,Bharat Bhushan,Suchitra Sen,Pran,Drama,1950,67,Average,12.084735175349207,2
Mr. X,1957,120.0,"Crime, Drama, Mystery",5.5,20.0,Nanabhai Bhatt,Ashok Kumar,Nalini Jaywant,Ragini,Crime,1950,67,Average,16.744873407478828,3
Duniya Rang Rangili,1957,131.0,"Comedy, Drama",5.4,5.0,M. Sadiq,Johnny Walker,Shyama,Rajendra Kumar,Comedy,1950,67,Average,9.675501133831498,2
Bada Bhai,1957,131.0,"Drama, Family",5.1,8.0,K. Amarnath,Ajit,Kamini Kaushal,Anant Kumar,Drama,1950,67,Average,11.205845344414719,2
Agra Road,1957,131.0,"Comedy, Romance, Thriller",4.8,5.0,Ravindra Dave,Shakila,Vijay Anand,Nanda,Comedy,1950,67,Average,8.600445452294663,3
Stay Alert,1956,153.0,"Comedy, Drama",8.2,913.0,Amit Mitra,Sombhu Mitra,Pradeep Kumar,Sumitra Devi,Comedy,1950,68,Excellent,55.90621068592402,2
Sailaab,1956,131.0,"Drama, Family",7.9,18.0,Guru Dutt,Ram Singh,Geeta Bali,Smriti Biswas,Drama,1950,68,Excellent,23.26106793541488,2
Chori Chori,1956,158.0,"Comedy, Musical, Romance",7.7,475.0,Anant Thakur,Nargis,Raj Kapoor,Gope,Comedy,1950,68,Excellent,47.473717477581935,3
New Delhi,1956,176.0,"Comedy, Drama, Musical",7.4,62.0,Mohan Segal,Kishore Kumar,Vyjayanthimala,Jabeen Jalil,Comedy,1950,68,Good,30.65919697529734,3
Parivar,1956,131.0,"Comedy, Drama, Family",7.4,21.0,Asit Kumar Sen,Kishore Kumar,Usha Kiran,Durga Khote,Comedy,1950,68,Good,22.87371415485154,3
C.I.D.,1956,146.0,"Action, Crime, Musical",7.3,647.0,Raj Khosla,Dev Anand,Shakila,Johnny Walker,Action,1950,68,Good,47.259402083371604,3
Funtoosh,1956,131.0,"Comedy, Drama",7.3,74.0,Chetan Anand,Dev Anand,Sheila Ramani,K.N. Singh,Comedy,1950,68,Good,31.517663228815064,2
Pocket Maar,1956,131.0,"Action, Crime, Drama",7.3,39.0,Harnam Singh Rawail,Dev Anand,Geeta Bali,Nadira,Action,1950,68,Good,26.928820015031732,3
Dhake Ki Malmal,1956,131.0,"Comedy, Drama",7.2,55.0,J.K. Nanda,Madhubala,Rajan Haksar,Jagdeep,Comedy,1950,68,Good,28.982532173293077,2
Kya Baat Hain,1956,131.0,Comedy,7.2,55.0,Unknown,Unknown,Unknown,Unknown,Comedy,1950,68,Good,28.982532173293077,1
Makkhee Choos,1956,135.0,"Comedy, Drama, Romance",7.2,55.0,Ramchandra Thakur,Shyama,Mahipal,Jeevan,Comedy,1950,68,Good,28.982532173293077,3
Mem Sahib,1956,113.0,"Comedy, Drama, Romance",7.2,36.0,R.C. Talwar,Meena Kumari,Shammi Kapoor,Pratima Devi,Comedy,1950,68,Good,25.998608971038415,3
Rangin Raaten,1956,131.0,Romance,7.2,20.0,Kidar Nath Sharma,Shammi Kapoor,Mala Sinha,Geeta Bali,Romance,1950,68,Good,21.920561551608646,1
Shirin Farhad,1956,131.0,"Adventure, Drama, Romance",7.2,30.0,Aspi Irani,Madhubala,Pradeep Kumar,P. Kailash,Adventure,1950,68,Good,24.724707872293052,3
Shrimati 420,1956,128.0,Comedy,7.2,55.0,G.P. Sippy,Johnny Walker,Meena Shorey,Om Prakash,Comedy,1950,68,Good,28.982532173293077,1
Basant Bahar,1956,150.0,"Drama, Musical, Romance",7.1,32.0,Raja Nawathe,Bharat Bhushan,Nimmi,Kumkum,Drama,1950,68,Good,24.82520368641201,3
Ek-Hi-Rasta,1956,151.0,Drama,6.9,52.0,B.R. Chopra,Ashok Kumar,Meena Kumari,Sunil Dutt,Drama,1950,68,Good,27.395014203509643,1
Halaku,1956,122.0,"Adventure, Drama, Musical",6.8,36.0,D.D. Kashyap,Meena Kumari,Ajit,Pran,Adventure,1950,68,Good,24.554241805980723,3
Hatimtai,1956,131.0,"Adventure, Fantasy",6.8,17.0,Homi Wadia,Shakila,Paidi Jairaj,Meenaxi,Adventure,1950,68,Good,19.65452795369392,2
Jungle Queen,1956,131.0,Adventure,6.8,55.0,Nari Ghadiali,John Cawas,Fearless Nadia,Habib,Adventure,1950,68,Good,27.37239149699902,1
26th January,1956,131.0,Drama,6.7,55.0,Ramesh Saigal,Ajit,Nalini Jaywant,Leela Mishra,Drama,1950,68,Good,26.969856327925502,1
Alam Ara,1956,131.0,Drama,6.7,55.0,Nanubhai Vakil,Chitra,Daljeet,Unknown,Drama,1950,68,Good,26.969856327925502,1
Ankh Ka Nasha,1956,131.0,Drama,6.7,55.0,Anita Guha,Helen,M. Rajan,Shammi,Drama,1950,68,Good,26.969856327925502,1
Anuraag,1956,131.0,"Drama, Romance",6.7,55.0,Madhusudan,Pratima Devi,Usha Kiran,Mukesh,Drama,1950,68,Good,26.969856327925502,2
Arab Ka Saudagar,1956,131.0,Drama,6.7,55.0,S.D. Narang,Pradeep Kumar,Smriti Biswas,Shashikala,Drama,1950,68,Good,26.969856327925502,1
Astik,1956,131.0,Drama,6.7,55.0,Shahu Modak,Meenaxi,B.M. Vyas,Praveen Paul,Drama,1950,68,Good,26.969856327925502,1
Awara Shehzadi,1956,131.0,Drama,6.7,55.0,Daljeet,Habib,Malika,Sheila Ramani,Drama,1950,68,Good,26.969856327925502,1
Basre Ki Hoor,1956,131.0,Drama,6.7,55.0,Chandrashekhar,Chitra,Daljeet,Shakuntala,Drama,1950,68,Good,26.969856327925502,1
Dayar-E-Habib,1956,131.0,Drama,6.7,55.0,Hira Singh,Sudesh Kumar,Nazima,Raj Rani,Drama,1950,68,Good,26.969856327925502,1
Dwarikadheesh,1956,131.0,Drama,6.7,55.0,Natwar Shyam,Nirupa Roy,Shahu Modak,Ruby Mayer,Drama,1950,68,Good,26.969856327925502,1
Fifty Fifty,1956,131.0,"Drama, Family",6.7,55.0,Roshan Lal Malhotra,M. Rajan,Nalini Jaywant,Gope,Drama,1950,68,Good,26.969856327925502,2
Guru Ghantal,1956,131.0,Drama,6.7,55.0,Ajit,Helen,Usha Kiran,Meena Kumari,Drama,1950,68,Good,26.969856327925502,1
Harihar Bhakti,1956,131.0,Drama,6.7,55.0,C. Raghuvir,Indira,Rajan Kapoor,Trilok Kapoor,Drama,1950,68,Good,26.969856327925502,1
Indra Leela,1956,131.0,Drama,6.7,55.0,Trilok Kapoor,Kuldip Kaur,Leela Mishra,S.N. Tripathi,Drama,1950,68,Good,26.969856327925502,1
Indra Sabha,1956,131.0,Drama,6.7,55.0,Nanubhai Vakil,Chitra,Daljeet,Hiralal,Drama,1950,68,Good,26.969856327925502,1
Jaldeep,1956,131.0,Drama,6.7,55.0,Kidar Nath Sharma,C.S. Dubey,Zeb Rehman,Achala Sachdev,Drama,1950,68,Good,26.969856327925502,1
Jallad,1956,131.0,Drama,6.7,55.0,Nasir Khan,Heera Sawant,Munawar Sultana,Tiwari,Drama,1950,68,Good,26.969856327925502,1
Jayshree,1956,131.0,"Drama, History",6.7,55.0,Harsukh Jagneshwar Bhatt,Bhalchandra Shukla,Jayant,Jeevan,Drama,1950,68,Good,26.969856327925502,2
Justice,1956,131.0,Drama,6.7,55.0,Kedar Kapoor,Ajit,Nalini Jaywant,Durga Khote,Drama,1950,68,Good,26.969856327925502,1
Lal E Yaman,1956,131.0,Drama,6.7,55.0,Nanubhai Vakil,Chitra,Daljeet,Hiralal,Drama,1950,68,Good,26.969856327925502,1
Lalten,1956,131.0,"Drama, Romance",6.7,55.0,Harish,Geeta Bali,Motilal,Kanhaiyalal Chaturvedi,Drama,1950,68,Good,26.969856327925502,2
Naya Aadmi,1956,131.0,Drama,6.7,55.0,C.P. Dixit,Anjali Devi,Helen,N.T. Rama Rao,Drama,1950,68,Good,26.969856327925502,1
Patrani,1956,131.0,"Drama, Romance",6.7,55.0,Vijay Bhatt,Vyjayanthimala,Pradeep Kumar,Shashikala,Drama,1950,68,Good,26.969856327925502,2
Qeemat,1956,131.0,Drama,6.7,55.0,Abhi Bhattacharya,Jabeen Jalil,Chaman Puri,Madan Puri,Drama,1950,68,Good,26.969856327925502,1
Sajani,1956,131.0,Drama,6.7,55.0,Vasant Painter,Lalita Pawar,Ruby Mayer,Anoop Kumar,Drama,1950,68,Good,26.969856327925502,1
Shatranj,1956,131.0,"Drama, Family",6.7,6.0,Gyan Mukherjee,Ashok Kumar,Meena Kumari,Rajendranath Malhotra,Drama,1950,68,Good,13.037597998670599,2
Toofan Aur Deeya,1956,131.0,"Drama, Family",6.7,59.0,Prabhat Kumar,Satish Vyas,Nanda,Rajendra Kumar,Drama,1950,68,Good,27.432108566888072,2
Yahudi Ki Beti,1956,131.0,Drama,6.7,55.0,Nanubhai Vakil,Daljeet,Anita Guha,Maruti,Drama,1950,68,Good,26.969856327925502,1
26 January,1956,131.0,Unknown,6.6,7.0,Ramesh Saigal,Ajit,Unknown,Unknown,Unknown,1950,68,Good,13.724314175086915,1
Bajrang Bali,1956,131.0,Fantasy,6.6,7.0,Manibhai Vyas,Mahipal,Chandrashekhar,Tiwari,Fantasy,1950,68,Good,13.724314175086915,1
Ghulam Begum Badshah,1956,124.0,"Drama, History",6.6,5.0,Jugal Kishore,Daljeet,Malika,Nishi,Drama,1950,68,Good,11.825612496905162,2
Taj,1956,138.0,"Drama, Music",6.6,8.0,Nandlal Jaswantlal,Vyjayanthimala,Pradeep Kumar,Bipin Gupta,Drama,1950,68,Good,14.501682210419048,2
Bharti,1956,131.0,Fantasy,6.55,55.0,Ramesh Saigal,Ajit,Nalini Jaywant,Leela Mishra,Fantasy,1950,68,Good,26.36605357431523,1
Chandrakanta,1956,140.0,Fantasy,6.55,55.0,G.P. Sippy,Bharat Bhushan,Rajan Kapoor,Malika,Fantasy,1950,68,Good,26.36605357431523,1
Dashera,1956,131.0,Fantasy,6.55,55.0,Chaturbhuj Doshi,Daisy Irani,Jagdish Kanwal,Shahu Modak,Fantasy,1950,68,Good,26.36605357431523,1
Dassehra,1956,131.0,Fantasy,6.55,55.0,Chaturbhuj Doshi,Nirupa Roy,Unknown,Unknown,Fantasy,1950,68,Good,26.36605357431523,1
Gauri Puja,1956,131.0,Fantasy,6.55,55.0,Vinod Desai,Abhi Bhattacharya,Yashodra Katju,Lalita Pawar,Fantasy,1950,68,Good,26.36605357431523,1
Husn Banu,1956,131.0,Fantasy,6.55,55.0,Aakkoo,Habib,Hiralal,Mahipal,Fantasy,1950,68,Good,26.36605357431523,1
Sultan - E- Alam,1956,131.0,Fantasy,6.55,55.0,Nanubhai Vakil,Chitra,Hiralal,Kuldip Kaur,Fantasy,1950,68,Good,26.36605357431523,1
Durgesh Nandini,1956,131.0,"Fantasy, Musical, Drama",6.5,8.0,B. Mitra,Pradeep Kumar,Ajit,Nalini Jaywant,Fantasy,1950,68,Good,14.281959752685427,3
Paisa Hi Paisa,1956,88.0,Comedy,6.5,11.0,Mehrish,Kishore Kumar,Mala Sinha,Shakila,Comedy,1950,68,Good,16.151893223622004,1
Ham Sab Chor Hain,1956,117.0,Comedy,6.4,28.0,I.S. Johar,I.S. Johar,Majnu,Shammi Kapoor,Comedy,1950,68,Good,21.550693311913435,1
